RICO GUI,description,method_name,method_id,uuid,key
59109,A page from an App that is a fashion Q&A where others can help one another with different style choices.,02_prompt_decomposition_pd_zs_content,6,21d7eb17-00b4-46dd-840b-615ccc963e1f,0746
59109,A page from an App that is a fashion Q&A where others can help one another with different style choices.,03_rag_zs_k_1_direct,7,0e3b7961-9e68-4b0b-9179-dbc172f55a44,0747
59109,A page from an App that is a fashion Q&A where others can help one another with different style choices.,03_rag_zs_k_3_direct,8,562e9d30-cccc-421d-a11a-2fba0c6821d6,0748
59109,A page from an App that is a fashion Q&A where others can help one another with different style choices.,03_rag_zs_k_5_direct,9,0c9c2be5-5cb6-4774-9a02-b7b37be9b7fa,0749
59109,A page from an App that is a fashion Q&A where others can help one another with different style choices.,03_rag_zs_k_7_direct,10,04512382-976b-4b69-bcd0-ca56a41d0f48,0750
59109,A page from an App that is a fashion Q&A where others can help one another with different style choices.,03_rag_zs_k_3_direct_content,11,ade2cb5f-7a29-445c-900f-82d077b90f45,0751
59109,A page from an App that is a fashion Q&A where others can help one another with different style choices.,03_rag_zs_k_3_direct_pd_zs,12,0a914499-7322-423f-96c3-682111f6f7af,0752
59109,A page from an App that is a fashion Q&A where others can help one another with different style choices.,03_rag_zs_k_3_feat_layout,13,5f887d6d-c8a9-4b7d-89c6-a63025f47a19,0753
59109,A page from an App that is a fashion Q&A where others can help one another with different style choices.,04_self_critique_base_zs_instruction_k_1,14,9eb645b8-4361-4f1c-9af6-7b65ad3ec7ac,0754
59109,A page from an App that is a fashion Q&A where others can help one another with different style choices.,04_self_critique_base_zs_instruction_k_2,15,bf833f24-7b15-4a4a-a2e6-36c077402b59,0755
59109,A page from an App that is a fashion Q&A where others can help one another with different style choices.,04_self_critique_base_zs_instruction_k_3,16,1249caa5-e42d-49f3-9b80-4a25c711415f,0756
59109,A page from an App that is a fashion Q&A where others can help one another with different style choices.,04_self_critique_base_zs_instruction_k_4,17,4c0253ac-5982-4365-8264-10312930e86e,0757
59109,A page from an App that is a fashion Q&A where others can help one another with different style choices.,04_self_critique_base_zs_instruction_content_k_3,18,04bf1f4f-1f0a-4d0a-bf60-80a0a0ad86aa,0758
59109,A page from an App that is a fashion Q&A where others can help one another with different style choices.,04_self_critique_base_pd_zs_k_3,19,52540a14-3cd0-4aea-9db9-52714908661e,0759
59109,A page from an App that is a fashion Q&A where others can help one another with different style choices.,04_self_critique_base_rag_zs_k_3_direct_k_3,20,cd168cba-51aa-42ca-a2d4-daa26b4d69d0,0760
60554,"A start page of an unspecified app, where an account can be created or a login with existing accounts is possible.",01_baselines_zs_instruction,1,ebe6d251-690e-4bdb-b858-ef22d74d5279,0761
60554,"A start page of an unspecified app, where an account can be created or a login with existing accounts is possible.",01_baselines_zs_cot,2,12e8b186-61af-4c25-9d5a-643eba55ea5f,0762
60554,"A start page of an unspecified app, where an account can be created or a login with existing accounts is possible.",01_baselines_zs_cot_content,3,0b96bf52-c210-4c8d-8973-8d3fcefa704a,0763
60554,"A start page of an unspecified app, where an account can be created or a login with existing accounts is possible.",02_prompt_decomposition_pd_zs,4,16097d44-4871-4f79-8e28-eea7eadb03f9,0764
60554,"A start page of an unspecified app, where an account can be created or a login with existing accounts is possible.",02_prompt_decomposition_pd_zs_cot,5,765384b1-0c52-4648-8049-9cdcda96a8f3,0765
60554,"A start page of an unspecified app, where an account can be created or a login with existing accounts is possible.",02_prompt_decomposition_pd_zs_content,6,2bce7646-4704-4cdc-8a91-235c0e3cfcad,0766
60554,"A start page of an unspecified app, where an account can be created or a login with existing accounts is possible.",03_rag_zs_k_1_direct,7,91ae00ed-1c22-46fb-89d1-752af20c8d6c,0767
60554,"A start page of an unspecified app, where an account can be created or a login with existing accounts is possible.",03_rag_zs_k_3_direct,8,dc68b7d5-3f95-4c4a-97d3-056a812b2da6,0768
60554,"A start page of an unspecified app, where an account can be created or a login with existing accounts is possible.",03_rag_zs_k_5_direct,9,97fb321a-7c66-4bad-be87-4ddbe8ee2e7c,0769
60554,"A start page of an unspecified app, where an account can be created or a login with existing accounts is possible.",03_rag_zs_k_7_direct,10,7ce6557e-302f-43bb-9ff4-c126e45ce782,0770
60554,"A start page of an unspecified app, where an account can be created or a login with existing accounts is possible.",03_rag_zs_k_3_direct_content,11,f12b424e-86c1-4029-93d2-3a4d60fc1617,0771
60554,"A start page of an unspecified app, where an account can be created or a login with existing accounts is possible.",03_rag_zs_k_3_direct_pd_zs,12,de1bd634-9818-4d89-b944-5a868c8528ac,0772
60554,"A start page of an unspecified app, where an account can be created or a login with existing accounts is possible.",03_rag_zs_k_3_feat_layout,13,9e462ed3-b272-4932-a9d1-bcb2b28df4be,0773
60554,"A start page of an unspecified app, where an account can be created or a login with existing accounts is possible.",04_self_critique_base_zs_instruction_k_1,14,ea8371ea-5cd1-46e5-b659-31424b85fc1f,0774
60554,"A start page of an unspecified app, where an account can be created or a login with existing accounts is possible.",04_self_critique_base_zs_instruction_k_2,15,379af2c8-fa83-4df5-86f7-a6d8df8ece2c,0775
60554,"A start page of an unspecified app, where an account can be created or a login with existing accounts is possible.",04_self_critique_base_zs_instruction_k_3,16,44d83256-95ed-4e68-b0aa-bd8c8684b6fb,0776
60554,"A start page of an unspecified app, where an account can be created or a login with existing accounts is possible.",04_self_critique_base_zs_instruction_k_4,17,aa75db86-76e8-426d-9e84-bac024b47a88,0777
60554,"A start page of an unspecified app, where an account can be created or a login with existing accounts is possible.",04_self_critique_base_zs_instruction_content_k_3,18,44072a78-2c84-4d7a-84b0-bc93037bba3e,0778
60554,"A start page of an unspecified app, where an account can be created or a login with existing accounts is possible.",04_self_critique_base_pd_zs_k_3,19,64fa57d8-264a-4491-ad8f-1c08f1d7f47b,0779
60554,"A start page of an unspecified app, where an account can be created or a login with existing accounts is possible.",04_self_critique_base_rag_zs_k_3_direct_k_3,20,5b81370b-289d-43f5-aa13-7af3a8f465e4,0780
61579,"A sports team app GUI, that lists information about  schedule, news and team.",01_baselines_zs_instruction,1,de5235ce-9055-40ba-a043-0b41e1e0fb61,0781
61579,"A sports team app GUI, that lists information about  schedule, news and team.",01_baselines_zs_cot,2,23717792-f44f-4705-a372-a751a888d0e5,0782
61579,"A sports team app GUI, that lists information about  schedule, news and team.",01_baselines_zs_cot_content,3,3d60fbcb-9a0e-4d77-8620-9467d870efd4,0783
61579,"A sports team app GUI, that lists information about  schedule, news and team.",02_prompt_decomposition_pd_zs,4,0f1305c4-a3db-4f19-8ae7-4ef819cad881,0784
61579,"A sports team app GUI, that lists information about  schedule, news and team.",02_prompt_decomposition_pd_zs_cot,5,2b09f243-de47-4319-86b6-77be1f6fff71,0785
61579,"A sports team app GUI, that lists information about  schedule, news and team.",02_prompt_decomposition_pd_zs_content,6,8e9ba655-ca02-4a71-ad90-255f9e55441d,0786
61579,"A sports team app GUI, that lists information about  schedule, news and team.",03_rag_zs_k_1_direct,7,e7200e4b-3474-4a54-8fa1-7480c5142fa0,0787
61579,"A sports team app GUI, that lists information about  schedule, news and team.",03_rag_zs_k_3_direct,8,75e64f07-a789-446b-8747-30d6ff9bbbfe,0788
61579,"A sports team app GUI, that lists information about  schedule, news and team.",03_rag_zs_k_5_direct,9,85f82ea3-4cae-405c-9f67-302014585285,0789
61579,"A sports team app GUI, that lists information about  schedule, news and team.",03_rag_zs_k_7_direct,10,b346c478-7d21-4519-95fc-d448a8f4d9e9,0790
61579,"A sports team app GUI, that lists information about  schedule, news and team.",03_rag_zs_k_3_direct_content,11,be1fa511-0e56-416f-8a88-a9991a06ff97,0791
61579,"A sports team app GUI, that lists information about  schedule, news and team.",03_rag_zs_k_3_direct_pd_zs,12,33f241b6-11aa-41d9-8e52-9dcee087d6e8,0792
61579,"A sports team app GUI, that lists information about  schedule, news and team.",03_rag_zs_k_3_feat_layout,13,8b35257c-de5c-4e1f-bf30-c888752b39e3,0793
61579,"A sports team app GUI, that lists information about  schedule, news and team.",04_self_critique_base_zs_instruction_k_1,14,4940743f-9218-40dd-9368-f898cc21b699,0794
61579,"A sports team app GUI, that lists information about  schedule, news and team.",04_self_critique_base_zs_instruction_k_2,15,5388eb75-e26b-4b50-81f1-55bf81734453,0795
61579,"A sports team app GUI, that lists information about  schedule, news and team.",04_self_critique_base_zs_instruction_k_3,16,201adfd7-b425-4cf1-afb1-8ab01847cdba,0796
61579,"A sports team app GUI, that lists information about  schedule, news and team.",04_self_critique_base_zs_instruction_k_4,17,eb8eebb1-b1c1-4634-8172-825903b6b9a5,0797
61579,"A sports team app GUI, that lists information about  schedule, news and team.",04_self_critique_base_zs_instruction_content_k_3,18,ce093f15-9b67-4e2a-9b29-c318772cd8a9,0798
61579,"A sports team app GUI, that lists information about  schedule, news and team.",04_self_critique_base_pd_zs_k_3,19,d7eb0501-3b5c-4f88-9ec4-eb59f9daa851,0799
61579,"A sports team app GUI, that lists information about  schedule, news and team.",04_self_critique_base_rag_zs_k_3_direct_k_3,20,e4c8fe37-7bf4-417d-ab33-dd84a1ed0b5f,0800
62215,"A page from an shopping app, that gives info about a bag.",01_baselines_zs_instruction,1,647ca0d0-541b-454b-bbc2-26f6223524db,0801
62215,"A page from an shopping app, that gives info about a bag.",01_baselines_zs_cot,2,b2131779-7563-4058-875d-73ec4b83d952,0802
62215,"A page from an shopping app, that gives info about a bag.",01_baselines_zs_cot_content,3,f74fbf4c-e31b-4b87-b743-f826092a2023,0803
62215,"A page from an shopping app, that gives info about a bag.",02_prompt_decomposition_pd_zs,4,8696a6e4-e261-4d7a-9394-8e165ebcadf7,0804
62215,"A page from an shopping app, that gives info about a bag.",02_prompt_decomposition_pd_zs_cot,5,1b729a06-4396-4e61-9d5b-10aed575bada,0805
62215,"A page from an shopping app, that gives info about a bag.",02_prompt_decomposition_pd_zs_content,6,4a3d3cca-bb35-4c63-80c2-56f45eea6955,0806
62215,"A page from an shopping app, that gives info about a bag.",03_rag_zs_k_1_direct,7,74db0c46-aae6-4deb-951d-e6f97f3f37aa,0807
62215,"A page from an shopping app, that gives info about a bag.",03_rag_zs_k_3_direct,8,82286861-93db-4535-91bb-2949ec05906f,0808
62215,"A page from an shopping app, that gives info about a bag.",03_rag_zs_k_5_direct,9,29c4c581-51d4-465a-ad75-7ba732ca6001,0809
62215,"A page from an shopping app, that gives info about a bag.",03_rag_zs_k_7_direct,10,b70a8913-5903-4cfc-9a9b-162c8ffccf45,0810
62215,"A page from an shopping app, that gives info about a bag.",03_rag_zs_k_3_direct_content,11,7e70d2e0-4663-4362-aeef-5aded1a96702,0811
62215,"A page from an shopping app, that gives info about a bag.",03_rag_zs_k_3_direct_pd_zs,12,20c2f01b-8154-43e6-a9df-9a6b02addd7e,0812
62215,"A page from an shopping app, that gives info about a bag.",03_rag_zs_k_3_feat_layout,13,6ad94c34-17e2-4c9c-a6c4-89a60fee1c4e,0813
62215,"A page from an shopping app, that gives info about a bag.",04_self_critique_base_zs_instruction_k_1,14,d0d8f251-125d-4b49-922d-a454ae906c9f,0814
62215,"A page from an shopping app, that gives info about a bag.",04_self_critique_base_zs_instruction_k_2,15,d15367a5-1613-4efa-98bf-f9d4bdb5915d,0815
62215,"A page from an shopping app, that gives info about a bag.",04_self_critique_base_zs_instruction_k_3,16,7dc46d89-e286-4324-b96c-588840bd2e04,0816
62215,"A page from an shopping app, that gives info about a bag.",04_self_critique_base_zs_instruction_k_4,17,1932b89b-e554-42fd-bffb-de6b731afc23,0817
62215,"A page from an shopping app, that gives info about a bag.",04_self_critique_base_zs_instruction_content_k_3,18,3f8324c5-953e-4dff-a4c0-ee6734dec31b,0818
62215,"A page from an shopping app, that gives info about a bag.",04_self_critique_base_pd_zs_k_3,19,09387237-346f-415b-8b17-916197f55292,0819
62215,"A page from an shopping app, that gives info about a bag.",04_self_critique_base_rag_zs_k_3_direct_k_3,20,07a46d38-857f-4b03-a048-1d640b9e6e06,0820
64407,A page from a music player app to listen to songs or music albums.,01_baselines_zs_instruction,1,2da59bae-f5f2-4cb5-bdfb-6641d9ee530c,0821
64407,A page from a music player app to listen to songs or music albums.,01_baselines_zs_cot,2,4f8cbf22-a6ec-479f-b094-48419f301e25,0822
64407,A page from a music player app to listen to songs or music albums.,01_baselines_zs_cot_content,3,d19b2b7d-2115-4d17-88e0-cd12e6919c4e,0823
64407,A page from a music player app to listen to songs or music albums.,02_prompt_decomposition_pd_zs,4,772d8912-c848-44f0-a04f-f389b41c21be,0824
64407,A page from a music player app to listen to songs or music albums.,02_prompt_decomposition_pd_zs_cot,5,2b5734e9-34ea-46dc-b3ac-009e96f83467,0825
64407,A page from a music player app to listen to songs or music albums.,02_prompt_decomposition_pd_zs_content,6,48471fbb-e72e-4d8b-8689-30a80cc317b0,0826
64407,A page from a music player app to listen to songs or music albums.,03_rag_zs_k_1_direct,7,c1e9316a-b5d4-41e0-8bfa-f9c4cbbb2bb1,0827
64407,A page from a music player app to listen to songs or music albums.,03_rag_zs_k_3_direct,8,2133c06e-6291-41fa-bfa6-f33c1dbd5021,0828
64407,A page from a music player app to listen to songs or music albums.,03_rag_zs_k_5_direct,9,5f02b560-ae9e-4068-b281-e4e327d8c563,0829
64407,A page from a music player app to listen to songs or music albums.,03_rag_zs_k_7_direct,10,d50c3fbe-6009-4a45-985c-bc131fe3ef15,0830
64407,A page from a music player app to listen to songs or music albums.,03_rag_zs_k_3_direct_content,11,217b4455-207c-47c1-a1e0-fa79612a8822,0831
64407,A page from a music player app to listen to songs or music albums.,03_rag_zs_k_3_direct_pd_zs,12,d4a183fd-b916-4747-992c-b453d8ca6432,0832
64407,A page from a music player app to listen to songs or music albums.,03_rag_zs_k_3_feat_layout,13,07e8aa43-0461-4fae-a164-39b6b3e76b2a,0833
64407,A page from a music player app to listen to songs or music albums.,04_self_critique_base_zs_instruction_k_1,14,a9e8e5fb-b18b-4ad5-b649-60adc208dc34,0834
64407,A page from a music player app to listen to songs or music albums.,04_self_critique_base_zs_instruction_k_2,15,7e7bfd76-99bd-4af3-a038-d61d0f91f320,0835
64407,A page from a music player app to listen to songs or music albums.,04_self_critique_base_zs_instruction_k_3,16,65caa368-424b-4e31-865f-47cbd16e23ee,0836
64407,A page from a music player app to listen to songs or music albums.,04_self_critique_base_zs_instruction_k_4,17,1fcbe845-bd3a-41a0-a161-e9626cb4a504,0837
64407,A page from a music player app to listen to songs or music albums.,04_self_critique_base_zs_instruction_content_k_3,18,41c4d4ec-0d58-4e7e-9903-714dbbd10089,0838
64407,A page from a music player app to listen to songs or music albums.,04_self_critique_base_pd_zs_k_3,19,4736e904-13d2-4cd0-92dc-f8ec16b59fbd,0839
64407,A page from a music player app to listen to songs or music albums.,04_self_critique_base_rag_zs_k_3_direct_k_3,20,6c7e54d0-fb2f-400a-93d4-a4c178e88af1,0840
65009,"A page from an online encyclopedia, allowing the user to search and scroll through different articles.",01_baselines_zs_instruction,1,b08f5bc6-0a5e-4e26-ad26-ed2e57ef3db2,0841
65009,"A page from an online encyclopedia, allowing the user to search and scroll through different articles.",01_baselines_zs_cot,2,a37497ff-e45f-4ea9-a542-a80f8dcfe84a,0842
65009,"A page from an online encyclopedia, allowing the user to search and scroll through different articles.",01_baselines_zs_cot_content,3,6b2b30b6-f7bd-4356-a1a9-334180cb7f20,0843
65009,"A page from an online encyclopedia, allowing the user to search and scroll through different articles.",02_prompt_decomposition_pd_zs,4,7dc92c7d-e0c4-41c8-9ae2-9c934645bf00,0844
65009,"A page from an online encyclopedia, allowing the user to search and scroll through different articles.",02_prompt_decomposition_pd_zs_cot,5,177aee7b-ec64-4b8a-b7fd-5454ee0b742d,0845
65009,"A page from an online encyclopedia, allowing the user to search and scroll through different articles.",02_prompt_decomposition_pd_zs_content,6,df9d3442-0847-4886-970a-2dd2a80faeae,0846
65009,"A page from an online encyclopedia, allowing the user to search and scroll through different articles.",03_rag_zs_k_1_direct,7,231f4501-047b-4c1e-b2a3-89cce64b7eda,0847
65009,"A page from an online encyclopedia, allowing the user to search and scroll through different articles.",03_rag_zs_k_3_direct,8,e849e311-4a09-48c3-9bf9-12768684d4f3,0848
65009,"A page from an online encyclopedia, allowing the user to search and scroll through different articles.",03_rag_zs_k_5_direct,9,6dacbcdc-89e0-489f-b7a2-d3a4a5a1fc8a,0849
65009,"A page from an online encyclopedia, allowing the user to search and scroll through different articles.",03_rag_zs_k_7_direct,10,270e7c2b-914e-4bed-befd-5643cbadde01,0850
65009,"A page from an online encyclopedia, allowing the user to search and scroll through different articles.",03_rag_zs_k_3_direct_content,11,ce686e68-1e84-48d7-aa66-26542d9b4705,0851
65009,"A page from an online encyclopedia, allowing the user to search and scroll through different articles.",03_rag_zs_k_3_direct_pd_zs,12,86a51adc-8433-46fe-966d-d6e41e9728dd,0852
65009,"A page from an online encyclopedia, allowing the user to search and scroll through different articles.",03_rag_zs_k_3_feat_layout,13,87e750f1-58b9-4708-84fc-0a18b451d55e,0853
65009,"A page from an online encyclopedia, allowing the user to search and scroll through different articles.",04_self_critique_base_zs_instruction_k_1,14,a1df4af9-cccf-41af-9dbc-567d8503c470,0854
65009,"A page from an online encyclopedia, allowing the user to search and scroll through different articles.",04_self_critique_base_zs_instruction_k_2,15,d93d9fa8-4c1f-4973-81a2-af4ac201d5ec,0855
65009,"A page from an online encyclopedia, allowing the user to search and scroll through different articles.",04_self_critique_base_zs_instruction_k_3,16,26999447-279b-4d5c-8b53-e43469f4ad9b,0856
65009,"A page from an online encyclopedia, allowing the user to search and scroll through different articles.",04_self_critique_base_zs_instruction_k_4,17,168d76fd-ffcc-40ae-8c5c-e8024a0b9b76,0857
65009,"A page from an online encyclopedia, allowing the user to search and scroll through different articles.",04_self_critique_base_zs_instruction_content_k_3,18,c9de40aa-7edf-4513-a344-8e46aedc8fde,0858
65009,"A page from an online encyclopedia, allowing the user to search and scroll through different articles.",04_self_critique_base_pd_zs_k_3,19,364c1030-c63e-4552-9df2-193887b71173,0859
65009,"A page from an online encyclopedia, allowing the user to search and scroll through different articles.",04_self_critique_base_rag_zs_k_3_direct_k_3,20,0762d45c-d1a4-47e9-9cd2-ad88f73b2cdf,0860
66742,"A alarm app GUI, that allows to download and play multiple audios to use as an alarm.",01_baselines_zs_instruction,1,3e990248-1eae-43c2-bafe-1c72b34ae1c9,0861
66742,"A alarm app GUI, that allows to download and play multiple audios to use as an alarm.",01_baselines_zs_cot,2,cd4c55b0-3f93-4a3d-a110-06776e255f48,0862
66742,"A alarm app GUI, that allows to download and play multiple audios to use as an alarm.",01_baselines_zs_cot_content,3,79c4319c-cdc8-4c00-91f3-2b0adde7554d,0863
66742,"A alarm app GUI, that allows to download and play multiple audios to use as an alarm.",02_prompt_decomposition_pd_zs,4,cbd0351b-da09-41ec-977c-0ce010c13a48,0864
66742,"A alarm app GUI, that allows to download and play multiple audios to use as an alarm.",02_prompt_decomposition_pd_zs_cot,5,187f124c-65b9-4507-8cff-a2b92f364621,0865
66742,"A alarm app GUI, that allows to download and play multiple audios to use as an alarm.",02_prompt_decomposition_pd_zs_content,6,9899a596-c4b1-41ca-9709-a5bfaab9e3a3,0866
66742,"A alarm app GUI, that allows to download and play multiple audios to use as an alarm.",03_rag_zs_k_1_direct,7,47df92ac-3a5a-41e2-aa74-68347087c490,0867
66742,"A alarm app GUI, that allows to download and play multiple audios to use as an alarm.",03_rag_zs_k_3_direct,8,53a8926d-f0c5-4ed9-8eed-10c55931d3a4,0868
66742,"A alarm app GUI, that allows to download and play multiple audios to use as an alarm.",03_rag_zs_k_5_direct,9,65c23ce9-ebb9-4c49-80b4-ccb2bb218e4a,0869
66742,"A alarm app GUI, that allows to download and play multiple audios to use as an alarm.",03_rag_zs_k_7_direct,10,efb83a31-f939-4746-84e4-a7aaa65f44f1,0870
66742,"A alarm app GUI, that allows to download and play multiple audios to use as an alarm.",03_rag_zs_k_3_direct_content,11,59a80a3e-3584-4d0d-9cff-4a74a18b5c39,0871
66742,"A alarm app GUI, that allows to download and play multiple audios to use as an alarm.",03_rag_zs_k_3_direct_pd_zs,12,34e6a70d-40fe-4dc9-bfca-63b19e3077b5,0872
66742,"A alarm app GUI, that allows to download and play multiple audios to use as an alarm.",03_rag_zs_k_3_feat_layout,13,33a946cb-69db-4536-be86-f4558ed32fb0,0873
66742,"A alarm app GUI, that allows to download and play multiple audios to use as an alarm.",04_self_critique_base_zs_instruction_k_1,14,d6acd097-3179-4d52-b4f0-cd4ae47d5300,0874
66742,"A alarm app GUI, that allows to download and play multiple audios to use as an alarm.",04_self_critique_base_zs_instruction_k_2,15,c999637f-a64e-4823-9b8e-878d2b898128,0875
66742,"A alarm app GUI, that allows to download and play multiple audios to use as an alarm.",04_self_critique_base_zs_instruction_k_3,16,62d2acbe-d7fa-4883-b7a7-497de632db17,0876
66742,"A alarm app GUI, that allows to download and play multiple audios to use as an alarm.",04_self_critique_base_zs_instruction_k_4,17,7e77aae6-e395-4ecc-8593-dec9b728c632,0877
66742,"A alarm app GUI, that allows to download and play multiple audios to use as an alarm.",04_self_critique_base_zs_instruction_content_k_3,18,58c22ec1-a8e0-4576-8a0e-3539cdbe937c,0878
66742,"A alarm app GUI, that allows to download and play multiple audios to use as an alarm.",04_self_critique_base_pd_zs_k_3,19,13996eca-5c53-47a2-b5f3-cf8ac0970ea6,0879
66742,"A alarm app GUI, that allows to download and play multiple audios to use as an alarm.",04_self_critique_base_rag_zs_k_3_direct_k_3,20,12dc5c12-e052-49c6-bd88-846664bd8b68,0880
66798,A page from an app to track the own night's dreams by writing or voice recording.,01_baselines_zs_instruction,1,a2bb00ec-4cd9-434d-94b5-3aff65e29e71,0881
66798,A page from an app to track the own night's dreams by writing or voice recording.,01_baselines_zs_cot,2,7d9b1bc5-a7c9-4693-947e-10a40fd0cadc,0882
66798,A page from an app to track the own night's dreams by writing or voice recording.,01_baselines_zs_cot_content,3,47264fd5-4d96-4973-a7a8-a84af370192c,0883
66798,A page from an app to track the own night's dreams by writing or voice recording.,02_prompt_decomposition_pd_zs,4,93aa2512-6465-4e96-b4c1-55e714aedb64,0884
66798,A page from an app to track the own night's dreams by writing or voice recording.,02_prompt_decomposition_pd_zs_cot,5,e00f63bc-8baf-4f58-a57e-f98c68552a84,0885
66798,A page from an app to track the own night's dreams by writing or voice recording.,02_prompt_decomposition_pd_zs_content,6,fbc94f4b-3355-4765-84a9-02c27df54eb8,0886
66798,A page from an app to track the own night's dreams by writing or voice recording.,03_rag_zs_k_1_direct,7,cf290fb4-7fa9-4ec0-b8ff-b5be22058708,0887
66798,A page from an app to track the own night's dreams by writing or voice recording.,03_rag_zs_k_3_direct,8,c2587680-d538-48a8-8f90-b80748da0e0c,0888
66798,A page from an app to track the own night's dreams by writing or voice recording.,03_rag_zs_k_5_direct,9,81153e2b-bd85-470a-81ee-69574d812f00,0889
66798,A page from an app to track the own night's dreams by writing or voice recording.,03_rag_zs_k_7_direct,10,e6cf44e2-da04-491d-a221-00b41cde21d0,0890
66798,A page from an app to track the own night's dreams by writing or voice recording.,03_rag_zs_k_3_direct_content,11,5a95a8fb-e163-44ce-9c5c-a666c3f5e0dd,0891
66798,A page from an app to track the own night's dreams by writing or voice recording.,03_rag_zs_k_3_direct_pd_zs,12,94749d0f-fd05-40ba-a4d9-c2abf063d4df,0892
66798,A page from an app to track the own night's dreams by writing or voice recording.,03_rag_zs_k_3_feat_layout,13,4f7de27d-8c02-4411-a1d0-6a6c6909ef13,0893
66798,A page from an app to track the own night's dreams by writing or voice recording.,04_self_critique_base_zs_instruction_k_1,14,19a0dcd6-fa75-477f-81e1-33b7fe45d2f8,0894
66798,A page from an app to track the own night's dreams by writing or voice recording.,04_self_critique_base_zs_instruction_k_2,15,c679d69f-a2ff-4402-90d9-90e10d74a49b,0895
66798,A page from an app to track the own night's dreams by writing or voice recording.,04_self_critique_base_zs_instruction_k_3,16,1b8dda73-6c70-47b9-9121-b984cbc8fe63,0896
66798,A page from an app to track the own night's dreams by writing or voice recording.,04_self_critique_base_zs_instruction_k_4,17,f8357af4-a13d-4ff3-a01d-250e6248a26b,0897
66798,A page from an app to track the own night's dreams by writing or voice recording.,04_self_critique_base_zs_instruction_content_k_3,18,db492bfd-0caf-4342-bff1-2c8bd73f8e1d,0898
66798,A page from an app to track the own night's dreams by writing or voice recording.,04_self_critique_base_pd_zs_k_3,19,c1ade47b-a99d-4f14-a477-0f807c82822f,0899
66798,A page from an app to track the own night's dreams by writing or voice recording.,04_self_critique_base_rag_zs_k_3_direct_k_3,20,611a83cd-ac7f-421d-8ebb-f5e8ac88308a,0900
68152,an app's search page offering a pre-selection of recipes for different categories of healthy meals.,01_baselines_zs_instruction,1,3b4bf61d-35b5-477e-812e-afa829a94712,0901
68152,an app's search page offering a pre-selection of recipes for different categories of healthy meals.,01_baselines_zs_cot,2,e1927d10-1967-4824-9286-4ac507d45b4a,0902
68152,an app's search page offering a pre-selection of recipes for different categories of healthy meals.,01_baselines_zs_cot_content,3,c8df71d4-7305-4c16-aa8f-f235e478faf5,0903
68152,an app's search page offering a pre-selection of recipes for different categories of healthy meals.,02_prompt_decomposition_pd_zs,4,d898a7d3-2644-4dd4-b3c4-6e51f97f3a69,0904
68152,an app's search page offering a pre-selection of recipes for different categories of healthy meals.,02_prompt_decomposition_pd_zs_cot,5,d54fc6cc-bc97-43b7-bdd0-079cc5d0f50c,0905
68152,an app's search page offering a pre-selection of recipes for different categories of healthy meals.,02_prompt_decomposition_pd_zs_content,6,5e801162-ce8f-4133-af0f-b6e9d5f79236,0906
68152,an app's search page offering a pre-selection of recipes for different categories of healthy meals.,03_rag_zs_k_1_direct,7,e2feda55-c66d-4819-bee4-b05b6222f02d,0907
68152,an app's search page offering a pre-selection of recipes for different categories of healthy meals.,03_rag_zs_k_3_direct,8,7715eb8a-b592-4496-a38a-3608e6794dfc,0908
68152,an app's search page offering a pre-selection of recipes for different categories of healthy meals.,03_rag_zs_k_5_direct,9,758325bf-a0ac-4863-aea5-a4075de4648b,0909
68152,an app's search page offering a pre-selection of recipes for different categories of healthy meals.,03_rag_zs_k_7_direct,10,905cd0b9-c113-438f-aa4e-5dccb828c72d,0910
68152,an app's search page offering a pre-selection of recipes for different categories of healthy meals.,03_rag_zs_k_3_direct_content,11,d4e2054c-f503-4951-9878-7d57037dc695,0911
68152,an app's search page offering a pre-selection of recipes for different categories of healthy meals.,03_rag_zs_k_3_direct_pd_zs,12,905d72c3-df63-4f66-818a-7105e1b2c555,0912
68152,an app's search page offering a pre-selection of recipes for different categories of healthy meals.,03_rag_zs_k_3_feat_layout,13,44e08d2c-e7fe-4f7e-94c1-7ed62558bc00,0913
68152,an app's search page offering a pre-selection of recipes for different categories of healthy meals.,04_self_critique_base_zs_instruction_k_1,14,6fd343b8-de84-47d1-86bc-b315677c31c9,0914
68152,an app's search page offering a pre-selection of recipes for different categories of healthy meals.,04_self_critique_base_zs_instruction_k_2,15,d1a4e690-415b-4400-9f63-66ae18c9a0d6,0915
68152,an app's search page offering a pre-selection of recipes for different categories of healthy meals.,04_self_critique_base_zs_instruction_k_3,16,8254c330-1551-463b-8b0d-1b4d49d97774,0916
68152,an app's search page offering a pre-selection of recipes for different categories of healthy meals.,04_self_critique_base_zs_instruction_k_4,17,4665bf2f-54fa-4821-b8f5-cae7d049b25d,0917
68152,an app's search page offering a pre-selection of recipes for different categories of healthy meals.,04_self_critique_base_zs_instruction_content_k_3,18,b9563e27-fd88-4601-a230-86ac51e6c697,0918
68152,an app's search page offering a pre-selection of recipes for different categories of healthy meals.,04_self_critique_base_pd_zs_k_3,19,1eef0a21-75d2-4578-8279-87ab30fde000,0919
68152,an app's search page offering a pre-selection of recipes for different categories of healthy meals.,04_self_critique_base_rag_zs_k_3_direct_k_3,20,bda46c4c-2ef1-4067-9c3f-96f87c39f56f,0920
